player_id,role_clean,shortName,learned_role_score
20842,Defender,F. Peluso,14.120165035586826
214710,Defender,B. Dibassy,14.120101570735072
51064,Defender,E. Krafth,14.115975250708923
14887,Defender,J. Bruma,14.109138044671326
228768,Defender,J. Tah,14.108969435016435
212604,Defender,T. Jedvaj,14.107262849302346
9097,Defender,L. Dunk,14.106205652151335
6513,Defender,Ra\u00fal Garc\u00eda,14.10548453919818
4805,Defender,Arbilla,14.105155932863202
344864,Defender,C. S\u00f6y\u00fcnc\u00fc,14.100846719722929
235450,Defender,A. Diallo,14.098980211200136
25523,Defender,K. Djidji,14.098788639134494
268776,Defender,W. Hoedt,14.098536180280966
54451,Defender,B. S\u00e6varsson,14.097915506083137
86220,Defender,G. Mercado,14.092138025950343
14991,Defender,M. Ginter,14.082128243216886
337682,Defender,F. Uduokhai,14.081161488204694
86183,Defender,F. Roncaglia,14.077981080832501
14803,Defender,S. Bender,14.075061243421148
366217,Defender,K. Danso,14.075045307196378
292654,Defender,M. Diakhaby,14.07464798542157
21373,Defender,S. Romagnoli,14.072369565946019
230857,Defender,Yeray,14.068181198698849
26373,Defender,S. Souprayen,14.067168287069247
340476,Defender,R. Oxford,14.064695050067053
9380,Defender,J. Stones,14.063956172920195
25937,Defender,F. Bellugou,14.062944067875112
130,Defender,S. de Vrij,14.062390645770146
149019,Defender,D. Simpson,14.058559432864756
20461,Defender,G. Chiellini,14.056099849591364
134502,Defender,A. Laporte,14.05517835686169
15103,Defender,F. Lustenberger,14.054775932121363
25643,Defender,K. Th\u00e9ophile Catherine,14.049201055593867
7887,Defender,G. Cahill,14.047686332231155
26021,Defender,S. Falette,14.047299630179888
49859,Defender,A. Dragovi\u0107,14.045399471565032
7978,Defender,P. Dummett,14.044825165825488
3304,Defender,Nacho,14.040032937768329
25589,Defender,L. San\u00e9,14.039519842843546
25791,Defender,S. Yago,14.038335189338639
15719,Defender,B. H\u00fcbner,14.036159910535133
70088,Defender,Rolando,14.035384685682068
14870,Defender,J. Matip,14.034650686244722
241966,Defender,G. Jung,14.033952980207221
134392,Defender,K. Akpoguma,14.032406780534028
7892,Defender,David Luiz,14.031069363090992
4355,Defender,David Garc\u00eda,14.030572605513859
93003,Defender,D. Siovas,14.026967552374831
278288,Defender,Aritz Elustondo,14.026358012033297
221172,Defender,A. Hack,14.022748772249614
25786,Defender,D. Congr\u00e9,14.020069351665578
14715,Defender,H. Badstuber,14.01807012809982
4272,Defender,Ximo Navarro,14.01745264770875
25710,Defender,A. Soumaoro,14.016335698373847
50007,Defender,B. Djimsiti,14.01632035272888
22883,Defender,A. Izzo,14.013948388177157
3337,Defender,Font\u00e0s,14.012218350820563
21279,Defender,E. Moretti,14.01015950205239
3306,Defender,Sergio Ramos,14.006777441352753
235597,Defender,T. Baumgartl,14.002555412660431
14778,Defender,\u00d6. Toprak,14.001736847244592
284,Defender,M. van der Hoorn,14.000429571822275
20677,Defender,A. Raggi,13.999143534082446
256634,Defender,Y. Mina,13.999008936795281
3788,Defender,Jordi Amat,13.997394059296859
215036,Defender,C. Yamber\u00e9,13.995940755082852
20841,Defender,A. Masiello,13.995342552781498
7855,Defender,L. Koscielny,13.99526260429849
370,Defender,V. van Dijk,13.992886090687302
25784,Defender,A. Abdennour,13.991040472009349
92966,Defender,K. Manolas,13.990375350388172
346913,Defender,G. Mancini,13.99014659828006
14801,Defender,N. Suboti\u0107,13.988536120527074
14917,Defender,R. Knoche,13.987773837651382
7914,Defender,J. Evans,13.985569244934219
50805,Defender,F. Helander,13.985006370692982
283832,Defender,F. Romagna,13.984357465959539
26115,Defender,S. San\u00e9,13.9835287504226
3791,Defender,Z. Feddal,13.983390560391223
49979,Defender,D. Pavlovic,13.97948479938197
15806,Defender,J. Vestergaard,13.976432560034286
15010,Defender,Dante,13.975580118582151
8136,Defender,J. Stephens,13.973984210525114
336829,Defender,R. Koch,13.97386568036473
50102,Defender,F. Sch\u00e4r,13.97255364829287
14842,Defender,K. Vogt,13.967472695817094
65075,Defender,M. Hinteregger,13.966915706459636
213308,Defender,J. Alonso,13.965279192728186
146569,Defender,M. Kempf,13.964926623993943
25397,Defender,S. Umtiti,13.964897531526836
286380,Defender,I. Diop,13.964299276165894
8126,Defender,Jos\u00e9 Fonte,13.964202487733253
20609,Defender,A. Costa,13.962785104640378
211853,Defender,R\u00faben Vezo,13.962573022180209
15449,Defender,M. Mavraj,13.962053088761275
29616,Defender,P. Martinez,13.961078963039302
266286,Defender,Marlon,13.957879178716581
8309,Defender,K. Rekik,13.957085928465485
49856,Defender,D. Abraham,13.957031087647069
18670,Defender,L. K\u00fcbler,13.955860609302977
25393,Defender,D. Lovren,13.95567008220499
4303,Defender,David L\u00f3pez,13.954824309875693
8360,Defender,C. Dawson,13.950053413299667
25947,Defender,B. Sankoh,13.94916422358034
26399,Defender,D. Da Silva,13.947150369658399
3970,Defender,G\u00e1lvez,13.94682287293368
40538,Defender,Leandro Cast\u00e1n,13.946047248602316
4792,Defender,Patric,13.946016137458134
3463,Defender,F. Fazio,13.94373285979338
25524,Defender,P. Djilobodji,13.943578173367621
255387,Defender,C. Salcedo,13.943243987308858
7957,Defender,G. Johnson,13.943142153942441
3338,Defender,Sergi G\u00f3mez,13.942179299293796
3523,Defender,F. Lejeune,13.939061717453733
3916,Defender,G. Cabral,13.938793709956153
20723,Defender,B. Salamon,13.938674790907063
38532,Defender,E. Zukanovi\u0107,13.936062929486864
372904,Defender,K. Dabila,13.935714898861626
20394,Defender,Thiago Silva,13.934459741058571
101652,Defender,M. Rojo,13.933068259325795
173212,Defender,N. Stark,13.932615391696263
8889,Defender,A. Mariappa,13.931845734988853
25430,Defender,M. Sakho,13.929829522401606
138408,Defender,M. \u0160kriniar,13.929100482506852
146588,Defender,A. Romagnoli,13.92888047202867
257762,Defender,D. S\u00e1nchez,13.928599027569874
3308,Defender,Pedro Mendes,13.928558194898653
20928,Defender,Felipe,13.927958084619826
11095,Defender,M. Veljkovic,13.92522905775974
21370,Defender,M. Capuano,13.92377916311991
71703,Defender,V. Lindel\u00f6f,13.921916105572915
20459,Defender,L. Bonucci,13.918904100311567
229427,Defender,A. Djiku,13.917233084795244
8553,Defender,W. Reid,13.916582945646665
21160,Defender,M. Britos,13.914111287195613
86328,Defender,G. Pezzella,13.909836376870338
56026,Defender,J. Stryger Larsen,13.909254655664038
134102,Defender,N. Ak\u00e9,13.906077853539356
25558,Defender,N. N'Koulou,13.905120373669742
352988,Defender,D. Upamecano,13.902577877154268
58978,Defender,G. Cameron,13.902574400545712
159,Defender,J. Gouweleeuw,13.900777106708338
25557,Defender,J. Morel,13.898872787589742
37726,Defender,C. Mbemba,13.898852355367724
286915,Defender,F. Eboa Eboa,13.896681163054868
4003,Defender,Miguel Torres,13.893159980101702
135103,Defender,A. Christensen,13.891980628575242
290119,Defender,M. Niakhat\u00e9,13.891615075359606
8186,Defender,S. Dann,13.891537228900397
102,Defender,Marcelo,13.891051858276725
25943,Defender,C. Kerbrat,13.890191322230017
247169,Defender,Diego Gonz\u00e1lez,13.889600932026003
7860,Defender,T. Vermaelen,13.888461835872429
22732,Defender,F. Pisacane,13.887564743714297
20748,Defender,N. Tomovi\u0107,13.884462031883265
9277,Defender,S. Cook,13.883186536559496
3276,Defender,A. Rami,13.882089118055605
20635,Defender,F. Acerbi,13.8817602863675
275384,Defender,Jorge Mer\u00e9,13.881540619974311
20579,Defender,M. Benatia,13.880609751665475
19720,Defender,M. Gulde,13.879753478529995
135788,Defender,J. Elez,13.878625366418882
288663,Defender,M. Caldara,13.875518074552744
246866,Defender,A. Mawson,13.869087372972622
15122,Defender,D. Maroh,13.861551693237985
270866,Defender,Diego Carlos,13.86119165501991
3309,Defender,R. Varane,13.858709182426365
6365,Defender,Bustinza,13.858402696896476
21280,Defender,M. Sampirisi,13.857971695443764
16443,Defender,L. Balogun,13.850911521411039
370224,Defender,R. Holding,13.850389589095625
9433,Defender,J. Tarkowski,13.849355692501117
26374,Defender,C. Varrault,13.84917692200231
22270,Defender,G. Ferrari,13.846315684840045
20518,Defender,Juan Jesus,13.846247499371035
8833,Defender,J. Lascelles,13.845619208647335
292991,Defender,M. Lemos,13.84245059590318
250805,Defender,Djen\u00e9,13.839404182688638
20458,Defender,A. Barzagli,13.838980345058175
134427,Defender,D. Rugani,13.83843108369999
14688,Defender,S. Pr\u00f6dl,13.838418229859057
365441,Defender,R. van Drongelen,13.837613512392581
366563,Defender,V. Selimovic,13.834827080585839
379209,Defender,D. Rice,13.832898342008246
20811,Defender,M. Silvestre,13.831967906467977
3407,Defender,Ramalho,13.830859619543894
3642,Defender,Ramis,13.82942996504226
32577,Defender,Sidnei,13.828051124489743
41127,Defender,Pablo,13.822037647020197
14857,Defender,K. Papadopoulos,13.821761944377917
7922,Defender,C. Smalling,13.813880140813344
3465,Defender,Fernando Navarro,13.813725656932817
21095,Defender,M. Darmian,13.812039705371957
29291,Defender,J. Giraudon,13.8116249659943
40539,Defender,Marquinhos,13.81157393085666
364772,Defender,C. Awaziem,13.809726378264832
15215,Defender,C. Schindler,13.809482163493833
3496,Defender,Sergio Postigo,13.80934947063367
70085,Defender,E. Mangala,13.808692229438515
8944,Defender,B. Mee,13.807757748972474
3277,Defender,V\u00edctor Ru\u00edz,13.807319418964713
7919,Defender,M. Keane,13.807011496804275
15069,Defender,W. Orban,13.806758099374328
69396,Defender,D. Vida,13.806349421075591
3431,Defender,Jo\u00e3o Miranda,13.804756644255416
703,Defender,M. Yoshida,13.804164533268764
25864,Defender,L. Perrin,13.802871244657766
301013,Defender,J. Gelin,13.7994776871038
9403,Defender,C. Cathcart,13.797697993824922
410055,Defender,Rober,13.796604800539635
263432,Defender,F. Vicari,13.793606856156858
134503,Defender,C. Lenglet,13.79151687381939
86366,Defender,J. Palomino,13.791069283417656
41124,Defender,Naldo,13.788869338637705
263766,Defender,Jemerson,13.788459856708686
4232,Defender,Pedro Alcal\u00e1,13.786337418667106
7918,Defender,P. Jones,13.78544886953498
68085,Defender,C. Kabasele,13.783933653648907
20680,Defender,F. S\u00f8rensen,13.783736820748716
70507,Defender,Paulo Oliveira,13.78255756029288
20932,Defender,M. Nastasi\u0107,13.782024797021363
26134,Defender,P. Gouano,13.780536869613963
8004,Defender,C. Clark,13.780496229036755
20707,Defender,S. De Maio,13.778755925931621
25641,Defender,K. Mangane,13.778533691246878
74,Defender,R. Klavan,13.776174742355286
