player_id,shortName,role_clean,mean_perf,std_perf,mean_pred,std_pred,mean_error,rmse_error,n_matches,trend_slope,xG_per90,goals_per90,xA_per90,shots_on_target_per90,progressive_passes_per90,dribbles_completed_per90,successful_passes_per90,crosses_per90,tackles_per90,interceptions_per90,clearances_per90,cluster,pc1,pc2,cluster_label
255732,P. Lienhart,defender,9.607491436438957,2.5919955051802117,13.710775018571724,0.49495575216782417,-4.103283582132766,4.587612261404927,10,-0.003783951903950837,-0.4210165935092284,-0.23401787353120457,-0.3352206380515336,-0.5766932961306527,-0.20866298208437808,-0.6777624604309551,0.024909455830446327,-0.6028800677458528,-0.30886627164943714,-0.1693835445611044,1.3972352651062585,3,-3.3407748043176464,-0.21392333202057107,Underperforming Decliners
256634,Y. Mina,defender,6.417664091509388,1.2240878213958557,13.999008936795281,0.5084613034363159,-7.5813448452858925,7.62941811193807,7,0.0004993220581443103,-0.01945573398412397,0.2774343893639503,0.06812456180113372,-0.26552536189153797,-0.04239594929685885,-0.15791680823236107,0.7317116251388519,-0.5988672612278939,-0.3780004279187352,-0.20025287996050062,1.040997707479323,3,-2.1215024707916204,-5.5691944677539045,Underperforming Decliners
256998,E. Bailly,defender,9.872083381300383,2.8089682145395733,13.742991942110605,0.34047686868508614,-3.870908560810221,4.5775554224548145,12,-0.012242877255423336,-0.4181581414166348,-0.08442462384425464,-0.22842798730002767,-0.5879798426684986,-0.518806727784776,-0.8273099557832881,-0.23619783491245686,-0.5927076627599173,-0.3081998495555938,0.16597673142368596,0.39824117749869026,3,-2.647824222109371,-0.5745236152302793,Underperforming Decliners
257028,D. Calabria,defender,15.834589667070645,3.809443178153022,14.74410421030835,0.8188244052824668,1.090485456762293,3.708388008445745,20,-0.0063350262121678385,-0.3898279453919854,-0.13735927936994688,-0.2136805178892681,-0.43589745852782835,0.40513339386415154,-0.2717212216987373,0.39873430252662323,1.4437373154705053,-0.13320584162496651,0.17276255945634864,0.7032869413623924,2,1.6519059627769885,0.6304629080620289,Steady Performers
257762,D. S\u00e1nchez,defender,13.489235226580435,3.71764048698819,13.928599027569874,0.3579414106281216,-0.43936380098943945,3.423798255554943,34,-0.007502215656503796,-0.43046984444268005,-0.2384365750777569,-0.2772008516957639,-0.5440285053915188,0.12850068433061732,-0.6635498358731451,1.0358828001110436,-0.5757347083045417,-0.31062012812164713,-0.08573472024085955,0.603154192134217,1,-0.8885278383203654,1.430383559763255,Steady Performers
257899,J. Gomez,defender,15.642055582563604,3.805281170747841,14.702973780943553,0.5923698405708899,0.9390818016200488,3.6417257356604638,22,0.0027049501969777356,-0.4407673544441559,-0.2370370196720183,-0.21837940137623793,-0.5144703959719443,0.5858186749438432,-0.24910617823703116,0.7799973152868506,0.7870847171422954,-0.25444419700767723,-0.10146231152715014,0.15772715185156272,2,1.5021876953089326,0.9863093015697197,Steady Performers
258252,L. Klostermann,defender,14.351749271137026,3.4039722975171247,14.378542501723715,0.4995720469421875,-0.026793230586686576,3.0077073458850854,25,-0.002273950151540466,-0.30263801415611763,-0.16744853678660895,-0.1591068653983594,-0.39029061703065976,0.5572805374519312,-0.5946089612300152,-0.09580620266075095,0.4737111622047221,-0.39967101802963695,0.09702135838640931,0.12443275598479482,2,0.6727688853505445,0.33177347088175907,Steady Performers
258253,B. Henrichs,defender,14.857370250936025,3.728358287037184,15.179000777761301,1.225004026247273,-0.32163052682527427,3.7429627071309786,22,0.00413654029905535,0.41111429519714127,-0.2340178735312046,-0.11278880523664778,0.5957927404423766,0.2083377269657076,0.46855320681284757,0.1549829541929218,1.47334111017186,0.19357145887783575,0.11498638902042332,0.3303873853943812,4,4.558801735350609,-3.725475613812687,Underperforming Decliners
258263,V. Jovanovi\u0107,defender,13.215529627442242,2.6617464993235798,14.127184315197493,0.35968139618783923,-0.9116546877552485,2.513310152001837,15,0.02187923083403727,-0.4088642404210766,-0.2124758821472688,-0.3024135466771188,-0.4862588711239706,0.2878753110797086,-0.25779199200742925,0.391309847761158,-0.6095963207870451,-0.31288254854913433,-0.03867089579288465,0.40210996477992444,1,-0.6782515633779211,0.7726713555555911,Steady Performers
260250,Wallace,defender,10.92838029967361,1.9901734084714728,14.211839431040671,0.40589952330862245,-3.283459131367063,3.6605083939787795,11,0.0007576002534590095,-0.22958661056527135,-0.23546212544228748,-0.3393403129180442,-0.11792486826156921,0.33395421828143507,-0.17482710121947465,0.5008210529030982,-0.621090871057465,-0.34160369155492015,1.0209283674287604,0.14896226496478188,3,-0.6884003486455799,-1.5247208163822839,Underperforming Decliners
