player_id,shortName,role_clean,xgb_forecast_next5
8192,M. Olsson,Defender,14.006201
51064,E. Krafth,Defender,13.433291
51217,L. Augustinsson,Defender,14.060652
71703,V. Lindel\u00f6f,Defender,13.429382
21275,A. Granqvist,Defender,13.489316
7860,T. Vermaelen,Defender,13.923474
37824,T. Meunier,Defender,13.994312
8277,K. Walker,Defender,14.471648
7939,A. Young,Defender,14.951521
14771,V. \u0106orluka,Defender,13.468523
3309,R. Varane,Defender,13.88397
340646,B. Pavard,Defender,14.782837
8307,V. Kompany,Defender,14.245089
279545,L. Hern\u00e1ndez,Defender,14.248463
36,T. Alderweireld,Defender,15.809958
48,J. Vertonghen,Defender,14.343118
25397,S. Umtiti,Defender,13.640086
69409,\u0160. Vrsaljko,Defender,15.100173
69396,D. Vida,Defender,13.291701
25393,D. Lovren,Defender,13.606091
8292,D. Rose,Defender,14.899035
8653,H. Maguire,Defender,14.422936
9380,J. Stones,Defender,13.35324
105361,I. Strini\u0107,Defender,15.067985
8945,K. Trippier,Defender,14.041114
6914,\u00c1lex Alegr\u00eda,Forward,19.55127
15503,F. Niederlechner,Forward,21.158518
274970,A. Mendy,Forward,19.395426
20476,M. Borriello,Forward,20.709427
658,S. Armenteros,Forward,21.449972
20420,Z. Ibrahimovi\u0107,Forward,19.49773
25472,C. Bakambu,Forward,19.670391
254649,T. Asano,Forward,20.891254
217878,L. Diony,Forward,20.293877
38436,C. Santos,Forward,19.267954
50272,O. Kayode,Forward,18.397322
99423,A. Tonev,Forward,19.064228
134484,A. Ciciretti,Forward,20.39756
48318,Jonathan Cafu,Forward,22.075415
137161,G. Pu\u015fca\u015f,Forward,19.585657
3657,T. Hemed,Forward,22.74654
134351,B. Afobe,Forward,19.717924
4048,Sergi Enrich,Forward,20.45823
259946,A. Pe\u00f1aranda,Forward,20.552681
263490,S. Guirassy,Forward,21.211136
471,W. Bony,Forward,19.195755
231139,K. Coman,Forward,23.136095
21322,M. D'Alessandro,Forward,20.629461
69513,A. Budimir,Forward,19.828857
410031,M. Kean,Forward,21.419256
215130,Nuno Da Costa,Forward,20.976215
20663,C. Th\u00e9r\u00e9au,Forward,22.561773
105619,A. Mehmedi,Forward,21.082905
15877,A. Hahn,Forward,19.073177
3326,Jes\u00e9 Rodr\u00edguez,Forward,20.182926
393881,H. Toledo,Forward,18.982742
8677,M. Antonio,Forward,21.517342
86239,G. Carrillo,Forward,19.93709
49907,R. Bobadilla,Forward,19.707418
21119,R. Meggiorini,Forward,19.005392
20450,Bojan,Forward,23.761707
15198,E. Choupo-Moting,Forward,19.344957
26547,B. Ketkeophomphone,Forward,20.60382
20948,S. Joveti\u0107,Forward,22.482824
9532,S. Berahino,Forward,19.38365
16122,E. Kachunga,Forward,19.140717
253784,B. Guillaume,Forward,17.78281
26069,H. Bazile,Forward,22.086432
372753,Francis Guerrero,Forward,23.524536
412701,I. Sacko,Forward,18.553818
20728,Jonathas,Forward,20.453247
28073,S. Ngom,Forward,20.673456
20662,S. Pellissier,Forward,18.715036
23149,G. Defrel,Forward,20.930237
255670,C. Lombardi,Forward,21.037271
328131,C. Akolo,Forward,23.102346
230687,E. Berggreen,Forward,20.554102
1751,O. Tannane,Forward,22.501343
293687,D. Calvert-Lewin,Forward,23.462477
20505,S. Okaka,Forward,18.973837
256480,B. Keita,Forward,19.11734
246175,A. Petagna,Forward,19.178413
491365,J. Arp,Forward,19.499126
394006,M. Terrier,Forward,23.634945
101795,L. Traor\u00e9,Forward,18.952969
90880,S. Mendoza,Forward,22.986952
149054,W. Sa\u00efd,Forward,20.811607
22020,A. Galabinov,Forward,22.80362
20857,M. Gabbiadini,Forward,20.866636
15543,S. Zoller,Forward,21.378149
16436,C. Quaner,Forward,20.182985
284322,E. Ponce,Forward,19.60071
26124,B. Jeannot,Forward,21.221704
344744,J. Ikon\u00e9,Forward,19.48162
26008,S. Camara,Forward,20.742575
254189,Ivi,Forward,24.190784
50461,A. Sadiku,Forward,19.354841
20692,I. Belfodil,Forward,19.105324
259292,F. Di Francesco,Forward,21.967262
5268,Sergio Le\u00f3n,Forward,19.685616
15051,L. Stindl,Forward,23.775671
285727,L. Dimata,Forward,19.818785
3475,D. Perotti,Forward,24.325607
281255,E. Mor,Forward,19.250418
338249,Gil Dias,Forward,20.555244
20478,A. Matri,Forward,19.564205
28965,O. Nguette,Forward,19.64903
276978,A. Diakhaby,Forward,20.104792
26044,G. Sunu,Forward,20.123613
82266,L. Krej\u010d\u00ed,Forward,18.478764
20422,Maxi L\u00f3pez,Forward,19.864664
86243,D. Zapata,Forward,19.383091
24964,M. Pucciarelli,Forward,21.170944
27955,G. Laborde,Forward,20.514727
343925,D. Verde,Forward,19.637877
167119,Sabin Merino,Forward,19.498415
7944,W. Rooney,Forward,24.37758
119630,I. Slimani,Forward,20.135933
165431,K. Karaman,Forward,23.559038
91519,J. C\u00f3rdoba,Forward,19.96238
65180,M. Gregoritsch,Forward,21.830194
8628,F. Di Santo,Forward,19.988089
271990,L. H\u00f6ler,Forward,23.777723
8296,J. Defoe,Forward,21.497223
7879,T. Walcott,Forward,19.689236
9206,C. Wood,Forward,20.6789
9123,A. Barnes,Forward,22.407974
8686,H. Robson-Kanu,Forward,18.776133
99453,P. Nakoulma,Forward,20.094349
229697,Y. Bammou,Forward,21.820425
265807,Jos\u00e9 Naranjo,Forward,21.428455
15231,K. Volland,Forward,21.300459
25716,N. Roux,Forward,22.91527
131321,C. Kouakou,Forward,19.450459
264989,F. Mubele,Forward,19.854757
22135,P. Iemmello,Forward,20.138084
20503,S. Floccari,Forward,20.626081
373768,R. Orsolini,Forward,19.862791
70975,Bruma,Forward,22.184408
93331,K. Mitroglou,Forward,18.553818
134513,A. Martial,Forward,22.654867
19392,M. Philipp,Forward,19.659458
105622,A. Yarmolenko,Forward,22.94764
21384,C. Immobile,Forward,21.396303
6165,F. Andone,Forward,21.536564
38095,S. Gakp\u00e9,Forward,21.079744
8416,G. Murray,Forward,20.523327
3874,Kike Garc\u00eda,Forward,20.665192
38031,C. Benteke,Forward,20.565638
8747,P. Crouch,Forward,19.842657
15200,\u00c1. Szalai,Forward,20.286541
7904,S. Kalou,Forward,23.059183
14734,N. Petersen,Forward,23.186747
14760,M. Harnik,Forward,20.569656
134399,D. Selke,Forward,20.452003
14762,V. Ibi\u0161evi\u0107,Forward,19.256039
15107,Raffael,Forward,24.275864
86517,P. De Blasis,Forward,20.360025
233910,A. Donis,Forward,18.200893
337960,M. Richter,Forward,21.552753
15292,M. Uth,Forward,20.173342
224801,I. Bebou,Forward,20.51846
15533,M. Terrazzino,Forward,21.785187
388267,L. Bailey,Forward,21.436563
14789,A. Sch\u00fcrrle,Forward,19.579458
86489,L. Alario,Forward,20.424984
14845,D. Ginczek,Forward,19.410116
258254,L. Waldschmidt,Forward,21.91153
239191,M. Rashica,Forward,18.704893
16025,M. Kruse,Forward,20.886911
15232,B. Wood,Forward,19.48135
15085,S. Wagner,Forward,18.698196
134708,D. Origi,Forward,19.570906
16094,S. Terodde,Forward,19.428492
354997,S. C\u00f3rdova,Forward,19.068535
14707,C. Pizarro,Forward,21.631878
25512,S. Haller,Forward,21.266035
14705,N. F\u00fcllkrug,Forward,23.312344
64995,G. Burgstaller,Forward,20.345228
279780,J. Augustin,Forward,23.43129
228765,T. Kleindienst,Forward,19.775839
9637,J. King,Forward,21.6105
8958,J. Rodriguez,Forward,20.074646
8903,T. Deeney,Forward,21.046007
11669,C. Wilson,Forward,20.356869
7970,A. Carroll,Forward,20.161057
10663,A. Gray,Forward,21.55501
7907,D. Sturridge,Forward,18.613878
377071,Richarlison,Forward,18.623993
3348,Deulofeu,Forward,19.280937
245813,L. Mousset,Forward,21.219536
3577,S. Rond\u00f3n,Forward,19.771038
3358,Cristian Tello,Forward,22.982409
225946,A. Sanabria,Forward,19.20475
20949,Ryder Matos,Forward,20.55911
20449,F. Borini,Forward,20.83243
351010,P. Cutrone,Forward,20.487305
11063,Suso,Forward,24.448692
252589,B. Petkovi\u0107,Forward,22.002811
32636,C. Tosun,Forward,19.58606
145692,O. Niasse,Forward,19.745218
250885,Santi Mina,Forward,19.271221
20796,M. Destro,Forward,20.837719
21296,R. Palacio,Forward,21.72452
3875,Borja Bast\u00f3n,Forward,19.81615
105616,B. Ideye,Forward,18.915148
214654,S. Mouni\u00e9,Forward,19.25091
85438,R. Beri\u010d,Forward,19.359285
101635,F. Caicedo,Forward,20.551762
21861,D. Falcinelli,Forward,23.208876
21177,G. Pandev,Forward,19.875353
25445,K. Gameiro,Forward,19.906305
228946,M. Cornet,Forward,23.122164
5167,Mariano D\u00edaz,Forward,20.072615
275032,E. Crivelli,Forward,19.21001
26543,J. Blayac,Forward,19.79605
26327,I. Saadi,Forward,19.492155
286553,A. El Ghazi,Forward,22.128983
25745,A. Delort,Forward,19.424646
28122,Y. Benzia,Forward,23.317026
25741,Y. N'Gbakoto,Forward,19.813856
134512,C. Jean,Forward,19.353022
286831,D. Solanke,Forward,19.978817
9127,S. Vokes,Forward,19.424118
25413,A. Lacazette,Forward,22.49681
20479,F. Quagliarella,Forward,19.328588
22699,A. Ragusa,Forward,19.923815
38094,I. Ezekiel,Forward,22.390512
350032,C. \u00dcnder,Forward,20.719158
21865,M. Sau,Forward,20.542244
28123,C. N'Jie,Forward,23.581623
3937,Roger,Forward,22.762854
26167,C. Beauvue,Forward,19.504665
338201,E. Boateng,Forward,20.400362
8953,C. Austin,Forward,21.330448
25571,J. Ayew,Forward,20.513447
8384,S. Long,Forward,19.545456
343951,T. Abraham,Forward,19.66819
25572,A. Ayew,Forward,21.983849
274435,E. \u00dcnal,Forward,20.247663
277002,F. Diabat\u00e9,Forward,23.990181
25867,P. Aubameyang,Forward,20.34971
3324,\u00c1lvaro Morata,Forward,19.91203
38377,L. Depoitre,Forward,19.824251
3360,Pedro,Forward,21.164354
12536,D. Gayle,Forward,19.6075
230883,Ayoze P\u00e9rez,Forward,20.674965
91381,J. Izquierdo,Forward,22.203026
3327,Joselu,Forward,20.669722
3361,A. S\u00e1nchez,Forward,24.91661
14703,M. Arnautovi\u0107,Forward,20.901493
86338,L. Ocampos,Forward,19.206486
301017,M. Thuram,Forward,21.1456
25411,J. Briand,Forward,20.888073
134494,V. Germain,Forward,20.412321
5481,Guerrero,Forward,21.885271
3576,Juanmi,Forward,20.255775
40770,Willian Jos\u00e9,Forward,21.587212
94764,Y. Muto,Forward,19.920277
258264,L. Jovi\u0107,Forward,22.074076
5147,Choco Lozano,Forward,19.12471
22202,S. Zaza,Forward,20.84277
4131,\u00c1ngel,Forward,19.452585
385273,Charles,Forward,20.096819
5911,Sandro,Forward,19.978413
134249,Rub\u00e9n Sobrino,Forward,18.01277
293862,Nacho Gil,Forward,21.559324
70125,Nolito,Forward,23.171541
3425,Muniain,Forward,22.587042
228902,J. Calleri,Forward,19.88661
266885,M. Olunga,Forward,21.827953
25577,L. R\u00e9my,Forward,19.478159
247141,I\u00f1aki Williams,Forward,20.036783
3605,Jorge Molina,Forward,20.531834
254408,\u00c1. Correa,Forward,19.777529
25795,W. Ben Yedder,Forward,22.004402
7908,Fernando Torres,Forward,19.508163
344140,A. Ndiaye,Forward,21.835585
3290,Aduriz,Forward,19.630806
364820,Loren Mor\u00f3n,Forward,20.942225
489417,Erik Exp\u00f3sito,Forward,19.878277
86307,L. Vietto,Forward,24.118824
278278,Munir,Forward,20.873356
454457,E. Brignola,Forward,20.484077
115933,G. Lapadula,Forward,19.425957
239295,V. Parigini,Forward,21.946728
25601,C. Diabat\u00e9,Forward,19.892754
24269,M. Coda,Forward,19.262157
70974,Iuri Medeiros,Forward,20.743248
22578,N. Sansone,Forward,20.167809
3451,Adri\u00e1n L\u00f3pez,Forward,21.081816
105541,Lucas P\u00e9rez,Forward,22.20285
4440,Borja Valle,Forward,20.805107
239843,Z. Bakkali,Forward,21.470247
8326,M. Balotelli,Forward,24.910585
118,M. Depay,Forward,20.076168
26042,K. Monnet-Paquet,Forward,19.656473
276944,J. Bamba,Forward,22.388905
276211,A. Saint-Maximin,Forward,24.143854
15004,I. Santini,Forward,19.223238
25673,S. Bahoken,Forward,19.22504
25889,R. Hamouma,Forward,19.89448
25410,A. Pl\u00e9a,Forward,23.132423
142755,B. Traor\u00e9,Forward,21.423538
25715,R. Rodelin,Forward,21.322664
8278,G. Bale,Forward,23.951893
209400,D. Berardi,Forward,22.450172
352993,Y. Karamoh,Forward,23.154694
3321,K. Benzema,Forward,23.95584
334817,L. Boy\u00e9,Forward,21.226555
20626,Eder,Forward,22.944046
206314,M. Icardi,Forward,19.715004
3710,K. Babacar,Forward,19.44043
208696,M. Politano,Forward,21.801641
25517,Y. Sanogo,Forward,19.042477
27354,J\u00falio Tavares,Forward,19.806763
25923,N. de Pr\u00e9ville,Forward,23.511965
25605,E. Sala,Forward,20.872902
25860,M. Gradel,Forward,19.671242
25809,E. Rivi\u00e8re,Forward,21.771902
26638,K. Toko Ekambi,Forward,23.521431
382,Suk Hyun-Jun,Forward,20.103754
498357,I. Niane,Forward,20.531214
219350,A. Niane,Forward,19.74411
14945,G. Sio,Forward,20.24921
247671,N. P\u00e9p\u00e9,Forward,22.218319
334552,F. Kamano,Forward,20.013844
244335,K. Dolly,Forward,24.061853
295761,S. Grandsir,Forward,21.64584
243931,Q. Cornette,Forward,19.516605
300485,Malcom,Forward,24.092184
276983,I. Mbenza,Forward,23.449553
250134,Luiz Ara\u00fajo,Forward,22.066404
366546,L. Mothiba,Forward,21.25197
143189,C. Ninga,Forward,19.684803
21114,M. Antenucci,Forward,19.84349
21123,S. Verdi,Forward,23.090134
8148,Iago Falqu\u00e9,Forward,23.657227
272878,A. Nalini,Forward,19.205421
21234,A. Belotti,Forward,20.68776
99511,M. St\u0119pi\u0144ski,Forward,21.197893
269152,G. Simeone,Forward,19.49189
234533,S. Perica,Forward,18.907206
21655,A. Stoian,Forward,20.395182
333913,K. Lasagna,Forward,19.457247
23314,Diego Farias,Forward,20.106775
22933,L. Pavoletti,Forward,20.187735
21438,R. Inglese,Forward,19.8685
328336,M. Fares,Forward,21.41273
149848,F. Avenatti,Forward,19.54491
20661,A. Paloschi,Forward,22.082561
250956,F. Ricci,Forward,15.830804
11156,M. Trotta,Forward,21.216103
20947,A. Cerci,Forward,19.91787
339791,\u00c1lex Berenguer,Forward,23.603083
7945,D. Welbeck,Forward,19.988594
3293,P. Piatti,Forward,22.19402
116283,D. Rol\u00e1n,Forward,19.44803
7623,L\u00e9o Baptist\u00e3o,Forward,22.95562
285509,I. Success,Forward,20.620184
3816,Sergio Garc\u00eda,Forward,22.222729
5400,Gerard Moreno,Forward,25.829494
21077,A. G\u00f3mez,Forward,22.016329
105376,N. Kalini\u0107,Forward,19.813805
491409,M. Barrow,Forward,20.466444
20820,J. Ili\u010di\u0107,Forward,23.697277
8327,E. D\u017eeko,Forward,19.243866
20418,S. El Shaarawy,Forward,22.78673
20536,G. Pazzini,Forward,18.914894
234359,P. Schick,Forward,18.377254
3291,Paco Alc\u00e1cer,Forward,19.026161
21385,L. Insigne,Forward,25.87495
21376,G. Caprari,Forward,22.016356
3313,Jos\u00e9 Callej\u00f3n,Forward,22.370676
89186,P. Dybala,Forward,23.985228
447821,Y. En-Nesyri,Forward,22.028597
26610,D. Sakho,Forward,20.381582
25770,F. Thauvin,Forward,23.217691
99452,A. Milik,Forward,22.069408
4498,Lucas V\u00e1zquez,Forward,20.19908
72397,Simy,Forward,18.689419
403546,Lee Seung-Woo,Forward,21.681446
25622,T. Hazard,Forward,20.381952
240042,D. Kownacki,Forward,22.316595
97582,M. Konat\u00e9,Forward,20.294958
15054,M. Diouf,Forward,18.962395
120353,Mohamed Salah,Forward,22.469944
32968,N. Amrabat,Forward,21.265402
15020,M. Leckie,Forward,22.566948
56274,Y. Poulsen,Forward,19.592789
3323,G. Higua\u00edn,Forward,20.656607
37948,A. Finnbogason,Forward,19.89525
285508,K. Iheanacho,Forward,22.983799
424624,O. Etebo,Forward,21.37894
20941,A. Ljaji\u0107,Forward,20.45637
14911,Son Heung-Min,Forward,22.948954
14731,M. G\u00f3mez,Forward,20.111187
15024,M. Reus,Forward,21.031273
151,J. Guidetti,Forward,19.087505
14732,T. M\u00fcller,Forward,21.07561
173214,T. Werner,Forward,20.174322
25747,S. Man\u00e9,Forward,20.880264
25898,M. Niang,Forward,21.774685
14763,S. Okazaki,Forward,19.507069
37831,C. Bacca,Forward,20.668951
14817,R. Lewandowski,Forward,20.705042
395636,Maxi G\u00f3mez,Forward,18.472834
21174,E. Cavani,Forward,20.168156
135927,Andr\u00e9 Silva,Forward,19.857094
3322,Cristiano Ronaldo,Forward,20.169952
4338,Diego Costa,Forward,20.442364
32597,Ricardo Quaresma,Forward,21.44046
3840,Iago Aspas,Forward,21.947803
70129,Rodrigo,Forward,20.679743
237034,Gon\u00e7alo Guedes,Forward,18.689419
55968,M. Braithwaite,Forward,19.568953
286390,O. Demb\u00e9l\u00e9,Forward,21.42645
135150,A. Cornelius,Forward,19.011568
3359,L. Messi,Forward,23.059597
135810,M. Pjaca,Forward,21.35649
8325,S. Ag\u00fcero,Forward,18.689419
7941,J. Hern\u00e1ndez,Forward,22.563946
3685,C. Vela,Forward,20.782295
282772,B. Embolo,Forward,19.819328
50023,J. Drmic,Forward,22.362318
20764,L. Muriel,Forward,20.231897
3450,R. Falcao,Forward,19.377531
94831,Y. \u014csako,Forward,19.443226
38093,M. Batshuayi,Forward,19.60685
7972,L. Su\u00e1rez,Forward,20.817524
3714,C. Stuani,Forward,19.493292
101669,A. Dzyuba,Forward,20.105238
101707,F. Smolov,Forward,19.540407
3802,Philippe Coutinho,Forward,21.888638
40810,Neymar,Forward,24.149124
15808,Roberto Firmino,Forward,22.578096
340386,Gabriel Jesus,Forward,20.988306
134769,Y. Carrasco,Forward,21.826994
123,O. Toivonen,Forward,19.800774
14908,M. Berg,Forward,19.982077
12829,J. Vardy,Forward,21.585892
26010,O. Giroud,Forward,20.12025
122,D. Mertens,Forward,19.604591
25707,E. Hazard,Forward,22.538595
353833,K. Mbapp\u00e9,Forward,23.027378
3682,A. Griezmann,Forward,22.408167
7905,R. Lukaku,Forward,19.746904
8717,H. Kane,Forward,21.19927
69616,A. Rebi\u0107,Forward,19.481817
69411,A. Kramari\u0107,Forward,22.82085
14943,M. Mand\u017euki\u0107,Forward,19.660934
11066,R. Sterling,Forward,20.101738
397178,M. Rashford,Forward,19.495111
399673,E. Rol\u00f3n,Midfielder,17.760593
8142,J. Puncheon,Midfielder,18.359085
15804,F. Johnson,Midfielder,18.234371
135937,Caf\u00fa,Midfielder,18.701328
149062,T. Dingom\u00e9,Midfielder,19.185503
25474,R. Camara,Midfielder,21.435488
9623,R. Brady,Midfielder,20.205997
16027,F. Bartels,Midfielder,22.243305
138577,C. Philipps,Midfielder,18.930887
4683,A. Szymanowski,Midfielder,18.019028
23386,L. Rizzo,Midfielder,21.205318
20690,S. Ta\u00efder,Midfielder,18.978062
49869,F. Frei,Midfielder,20.371492
285457,H. Ma\u00efga,Midfielder,19.057474
40800,Ganso,Midfielder,19.02907
240070,H. Winks,Midfielder,18.314932
8533,S. Sess\u00e8gnon,Midfielder,21.46032
220341,R. Chibsah,Midfielder,18.389198
209211,J. Nkololo,Midfielder,18.900959
408293,Javi Ontiveros,Midfielder,18.766418
22864,L. Mora,Midfielder,16.869854
9283,H. Arter,Midfielder,18.331211
258162,Renato Sanches,Midfielder,18.610626
86309,B. Zuculini,Midfielder,17.838266
485383,\u00c1lex Mula,Midfielder,18.489727
269189,B. Kapustka,Midfielder,18.432846
8627,B. Watson,Midfielder,18.589504
7929,T. Cleverley,Midfielder,19.157679
70092,S. Defour,Midfielder,19.23919
8624,J. McCarthy,Midfielder,18.477304
3573,J. Toulalan,Midfielder,18.124685
38236,J. Delaplace,Midfielder,19.106146
26414,G. N'Gosso,Midfielder,18.855536
20620,Pedro Obiang,Midfielder,19.06823
25865,B. Sako,Midfielder,21.749435
14757,Z. Kuzmanovi\u0107,Midfielder,15.018723
22323,L. Memushaj,Midfielder,18.16124
3674,Markel Bergara,Midfielder,17.926533
262,L. Fer,Midfielder,18.941034
11294,S. Arfield,Midfielder,18.158667
217078,D. Amartey,Midfielder,20.450407
4879,Carles Gil,Midfielder,18.5284
134542,N. Mendy,Midfielder,19.441162
5791,Juanpi,Midfielder,17.888319
4379,Jonathan Viera,Midfielder,19.34992
15253,M. Lehmann,Midfielder,18.240175
61988,S. Davis,Midfielder,19.13809
8314,G. Barry,Midfielder,18.493029
3568,Recio,Midfielder,18.546888
192748,M. James,Midfielder,19.1182
7961,C. Adam,Midfielder,17.286009
25871,Y. Ravet,Midfielder,18.206974
7986,M. Abeid,Midfielder,20.424274
8495,D. Drinkwater,Midfielder,18.6495
116171,Jo\u00e3o Pedro,Midfielder,18.41363
26032,C. Doukour\u00e9,Midfielder,18.092974
230897,Fede Cartabia,Midfielder,22.303513
327009,Walace,Midfielder,19.51767
367621,D. Geiger,Midfielder,18.632801
215983,S. Boufal,Midfielder,17.173378
15823,D. Williams,Midfielder,18.208042
286963,Vesga,Midfielder,18.345915
25562,M. Amalfitano,Midfielder,17.748724
407699,D. Avounou,Midfielder,18.483278
49982,A. Abrashi,Midfielder,18.493317
247222,Medr\u00e1n,Midfielder,17.966877
7864,F. Coquelin,Midfielder,20.08337
18550,E. Can,Midfielder,19.714682
20475,A. Vidal,Midfielder,18.767826
434159,S. Field,Midfielder,18.295649
278383,\u00c1lvaro Jim\u00e9nez,Midfielder,19.10094
286448,M. Arambarri,Midfielder,18.301588
134797,Hernani,Midfielder,18.100895
25805,F. Tabanou,Midfielder,18.778719
241564,O. Zinchenko,Midfielder,19.232662
21383,M. Verratti,Midfielder,20.981049
190167,L. Spinazzola,Midfielder,19.031857
8959,J. Stanislas,Midfielder,18.984356
3539,H. P\u00e9rez,Midfielder,19.330486
134369,M. Meyer,Midfielder,18.591043
29590,E. Bourgaud,Midfielder,19.593464
273819,Xeka,Midfielder,18.82974
25704,F. Balmont,Midfielder,20.792208
14770,G. Castro,Midfielder,21.233175
4256,Aleix Vidal,Midfielder,17.989676
25650,V. Pajot,Midfielder,19.001019
9080,A. Taarabt,Midfielder,19.617575
8140,A. Lallana,Midfielder,17.704653
10113,A. Benali,Midfielder,18.708153
22099,M. B\u00fcchel,Midfielder,18.965788
65596,M. Sabitzer,Midfielder,18.177494
346071,O. Burke,Midfielder,19.792507
70215,C. Atsu,Midfielder,19.457247
86308,C. Yacob,Midfielder,18.344742
425926,A. Maier,Midfielder,19.722656
3566,Camacho,Midfielder,18.402563
26604,Y. Salibur,Midfielder,20.842905
295569,Ot\u00e1vio,Midfielder,18.399086
28232,I. Amadou,Midfielder,18.675476
399576,T. Stavitski,Midfielder,19.557718
20875,D. Dessena,Midfielder,19.55487
15456,F. Klaus,Midfielder,20.447435
275293,Samu Garc\u00eda,Midfielder,19.266132
20410,S. Muntari,Midfielder,18.197607
15276,M. Weiser,Midfielder,19.559029
15141,A. Esswein,Midfielder,19.628942
356903,S. \u00d6zcan,Midfielder,19.120567
15018,P. Herrmann,Midfielder,18.468216
14727,A. Robben,Midfielder,22.271322
14726,F. Rib\u00e9ry,Midfielder,19.262888
134294,I. Hayden,Midfielder,16.908413
9293,M. Pugh,Midfielder,20.477222
253333,A. Blin,Midfielder,18.57281
256992,A. Fulgini,Midfielder,18.291828
234138,J. Repas,Midfielder,20.020555
211885,Andr\u00e9 Gomes,Midfielder,19.768003
20655,L. Rigoni,Midfielder,19.544348
21019,M. Valdifiori,Midfielder,17.767365
20525,J. Obi,Midfielder,18.169617
374013,A. Diawara,Midfielder,19.342762
295273,G. Donsah,Midfielder,18.485407
7873,J. Wilshere,Midfielder,18.510668
302798,F. Cassata,Midfielder,18.247923
246063,S. Sensi,Midfielder,18.818905
20623,R. Soriano,Midfielder,18.898932
9419,T. Ince,Midfielder,19.333614
221452,V. Grifo,Midfielder,19.232254
4969,Tana,Midfielder,19.166681
7868,A. Oxlade-Chamberlain,Midfielder,19.823334
86486,G. Poblete,Midfielder,18.601065
25835,F. Sammaritano,Midfielder,19.419315
397033,B. Soumar\u00e9,Midfielder,17.78871
241676,R. Gagliardini,Midfielder,19.556557
70834,Guilherme,Midfielder,18.889277
272363,M. Dahoud,Midfielder,19.35834
3320,N. \u015eahin,Midfielder,19.883049
249926,A. Confais,Midfielder,17.69588
93044,S. Darbion,Midfielder,19.442274
275243,S. Khaoui,Midfielder,17.78871
21350,M. Parolo,Midfielder,19.26738
269490,F. Kath,Midfielder,18.793762
16303,D. Latza,Midfielder,19.020939
302600,S. Serdar,Midfielder,19.347008
3474,Jes\u00fas Navas,Midfielder,20.763334
207001,J. Correa,Midfielder,20.976809
21678,L. Del Pinto,Midfielder,19.057446
20448,F. Viviani,Midfielder,19.850903
292310,L. Mazzitelli,Midfielder,18.576105
21290,S. Sturaro,Midfielder,18.27356
8013,M. Albrighton,Midfielder,19.514168
3645,Chory Castro,Midfielder,19.62211
217872,J. Iloki,Midfielder,19.145811
37714,Y. El Ghanassy,Midfielder,17.748724
43515,Andrei Girotto,Midfielder,18.331663
15129,D. Didavi,Midfielder,19.483358
1729,R. Bazoer,Midfielder,19.104149
43051,Gabriel,Midfielder,19.803354
3535,J. de Guzm\u00e1n,Midfielder,18.989634
134397,S. Gnabry,Midfielder,20.90094
15942,L. Rupp,Midfielder,20.297731
218896,O. Duda,Midfielder,18.52928
221333,K. Demirbay,Midfielder,19.180885
345707,B. \u00d6zcan,Midfielder,19.416739
240445,Andreas Pereira,Midfielder,19.74397
37796,D. Mili\u010devi\u0107,Midfielder,19.778667
174,F. \u0110uri\u010di\u0107,Midfielder,18.82041
3317,Granero,Midfielder,17.78495
282448,Aleix Garc\u00eda,Midfielder,18.434116
15695,M. Heller,Midfielder,19.2475
51013,R. Quaison,Midfielder,18.941895
395114,Zubeld\u00eda,Midfielder,21.045742
21894,Keko,Midfielder,20.010393
144766,N. Bentaleb,Midfielder,18.975752
20588,K. Asamoah,Midfielder,19.121052
20414,M. Valoti,Midfielder,18.557093
22158,I. Cofie,Midfielder,18.724476
339789,Mikel Merino,Midfielder,19.262796
3503,Ra\u00fal Garc\u00eda,Midfielder,19.833746
25859,I. Diomand\u00e9,Midfielder,18.746902
25764,Y. Cahuzac,Midfielder,17.726831
15012,H. Nordtveit,Midfielder,18.271278
208089,I. Fossum,Midfielder,20.104702
15256,P. Schwegler,Midfielder,19.06451
364644,A. Diouss\u00e9,Midfielder,15.35547
15455,J. Geis,Midfielder,19.181778
20401,A. Aquilani,Midfielder,18.277695
8319,J. Milner,Midfielder,20.650888
7932,D. Fletcher,Midfielder,16.691414
208716,A. Sch\u00f6pf,Midfielder,18.543573
14838,C. Kramer,Midfielder,19.982382
112253,M. Fabi\u00e1n,Midfielder,19.748335
14998,J. Schuster,Midfielder,18.386852
208652,V. Lazaro,Midfielder,18.656748
15317,L. Bittencourt,Midfielder,20.508106
302518,L. Cook,Midfielder,19.29443
29640,M. Lemina,Midfielder,19.992569
9414,M. Phillips,Midfielder,20.408642
9739,J. Ibe,Midfielder,18.819563
284476,N. Vla\u0161i\u0107,Midfielder,18.76358
3420,Susaeta,Midfielder,21.226057
3409,San Jos\u00e9,Midfielder,18.835585
14781,L. Bender,Midfielder,19.840605
77557,W. Routledge,Midfielder,19.769964
413737,S. Ascac\u00edbar,Midfielder,18.842249
326523,Dani Ceballos,Midfielder,20.195992
279538,Marcos Llorente,Midfielder,19.161999
277629,P. Lees Melou,Midfielder,18.934088
276920,V. Vada,Midfielder,18.547176
331923,K. N'Doram,Midfielder,17.47356
25532,V. Bessat,Midfielder,19.667542
20406,M. Flamini,Midfielder,18.071741
230895,Pere Pons,Midfielder,18.99673
